X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8236459.3908,4997941.2064,178,Bergen,PALISADE AVE AT BELMONT ST,Ou,40.90227,-73.9894,186,ENGLEWOOD,11600,NS,W,306
-8236459.3908,4997941.2064,179,Bergen,PALISADE AVE AT BELMONT ST,Ou,40.90227,-73.9894,756,ENGLEWOOD,11600,NS,W,306
-8235663.8735,4994581.611,180,Bergen,RT-4 339'W OF GRAND AVE,In,40.87951,-73.9822,171,ENGLEWOOD,11601,MB,E,127
-8235663.8735,4994581.611,181,Bergen,RT-4 339'W OF GRAND AVE,In,40.87951,-73.9822,175,ENGLEWOOD,11601,MB,E,127
-8235663.8735,4994581.611,182,Bergen,RT-4 339'W OF GRAND AVE,In,40.87951,-73.9822,178,ENGLEWOOD,11601,MB,E,127
-8235275.1689,4994290.2598,183,Bergen,RT-4 AT ROCKWOOD PL,In,40.87753,-73.97871,171,ENGLEWOOD,11602,FS,E,126
-8235275.1689,4994290.2598,184,Bergen,RT-4 AT ROCKWOOD PL,In,40.87753,-73.97871,175,ENGLEWOOD,11602,FS,E,126
-8235275.1689,4994290.2598,185,Bergen,RT-4 AT ROCKWOOD PL,In,40.87753,-73.97871,178,ENGLEWOOD,11602,FS,E,126
-8234585.6379,4993404.8729,186,Bergen,RT-4 300'E OF JONES RD,In,40.87149,-73.97253,171,ENGLEWOOD,11603,MB,E,178
-8234585.6379,4993404.8729,187,Bergen,RT-4 300'E OF JONES RD,In,40.87149,-73.97253,175,ENGLEWOOD,11603,MB,E,178
-8234585.6379,4993404.8729,188,Bergen,RT-4 300'E OF JONES RD,In,40.87149,-73.97253,178,ENGLEWOOD,11603,MB,E,178
-8234694.0713,4992896.3187,189,Bergen,RT-4 300'E OF KENWOOD RD ,In,40.86803,-73.97349,171,ENGLEWOOD,11604,MB,E,195
-8234694.0713,4992896.3187,190,Bergen,RT-4 300'E OF KENWOOD RD ,In,40.86803,-73.97349,175,ENGLEWOOD,11604,MB,E,195
-8234694.0713,4992896.3187,191,Bergen,RT-4 300'E OF KENWOOD RD ,In,40.86803,-73.97349,178,ENGLEWOOD,11604,MB,E,195
-8234645.3974,4993785.4595,192,Bergen,RT-4 AT JONES RD,Ou,40.87406,-73.97311,171,ENGLEWOOD,11606,FS,W,328
-8234645.3974,4993785.4595,193,Bergen,RT-4 AT JONES RD,Ou,40.87406,-73.97311,175,ENGLEWOOD,11606,FS,W,328
-8234645.3974,4993785.4595,194,Bergen,RT-4 AT JONES RD,Ou,40.87406,-73.97311,178,ENGLEWOOD,11606,FS,W,328
-8235123.3732,4994223.1356,195,Bergen,RT-4 AT BROAD AVE,Ou,40.87703,-73.97739,171,ENGLEWOOD,11607,FS,W,307
-8235123.3732,4994223.1356,196,Bergen,RT-4 AT BROAD AVE,Ou,40.87703,-73.97739,175,ENGLEWOOD,11607,FS,W,307
-8235123.3732,4994223.1356,197,Bergen,RT-4 AT BROAD AVE,Ou,40.87703,-73.97739,178,ENGLEWOOD,11607,FS,W,307
-8235373.1998,4994412.4986,198,Bergen,RT-4 AT GRAND AVE,Ou,40.87833,-73.97962,171,ENGLEWOOD,11608,NS,W,305
-8235373.1998,4994412.4986,199,Bergen,RT-4 AT GRAND AVE,Ou,40.87833,-73.97962,175,ENGLEWOOD,11608,NS,W,305
-8235544.7894,4994719.4144,200,Bergen,VAN NOSTRAND AVE AT GRAND AVE,In,40.88046,-73.98112,166,ENGLEWOOD,11629,MB,E,124
-8235544.7894,4994719.4144,201,Bergen,VAN NOSTRAND AVE AT GRAND AVE,In,40.88046,-73.98112,178,ENGLEWOOD,11629,MB,E,124
-8235544.7894,4994719.4144,202,Bergen,VAN NOSTRAND AVE AT GRAND AVE,In,40.88046,-73.98112,756,ENGLEWOOD,11629,MB,E,124
-8235037.7645,4994342.1863,203,Bergen,VAN NOSTRAND AVE AT BROAD AVE,In,40.8779,-73.97656,166,ENGLEWOOD,11630,NS,E,126
-8235037.7645,4994342.1863,204,Bergen,VAN NOSTRAND AVE AT BROAD AVE,In,40.8779,-73.97656,756,ENGLEWOOD,11630,NS,E,126
-8235049.4896,4994381.2859,205,Bergen,VAN NOSTRAND AVE AT BROAD AVE,Ou,40.8781,-73.97673,166,ENGLEWOOD,11631,FS,W,306
-8235049.4896,4994381.2859,206,Bergen,VAN NOSTRAND AVE AT BROAD AVE,Ou,40.8781,-73.97673,756,ENGLEWOOD,11631,FS,W,306
-8232418.2946,4994872.4308,207,Bergen,PALISADE AVE AT FLOYD ST,In,40.88149,-73.95304,186,ENGLEWOOD CLIFFS,11637,NS,E,127
-8232383.4312,4994875.6975,208,Bergen,PALISADE AVE AT FLOYD ST,Ou,40.88145,-73.95279,186,ENGLEWOOD CLIFFS,11638,NS,W,308
-8232705.6487,4995119.5793,209,Bergen,PALISADE AVE AT SUMMIT ST,Ou,40.88311,-73.95568,186,ENGLEWOOD CLIFFS,11639,NS,W,307
-8233098.0494,4992751.6861,210,Bergen,SYLVAN AVE AT BAYVIEW AVE,Ou,40.86707,-73.95921,156,ENGLEWOOD CLIFFS,11640,NS,N,35
-8233098.0494,4992751.6861,211,Bergen,SYLVAN AVE AT BAYVIEW AVE,Ou,40.86707,-73.95921,186,ENGLEWOOD CLIFFS,11640,NS,N,35
-8233098.0494,4992751.6861,212,Bergen,SYLVAN AVE AT BAYVIEW AVE,Ou,40.86707,-73.95921,756,ENGLEWOOD CLIFFS,11640,NS,N,35
-8232776.6988,4993183.882,213,Bergen,US-9W AT MIDDLESEX AVE,Ou,40.87,-73.95631,156,ENGLEWOOD CLIFFS,11641,FS,N,39
-8232776.6988,4993183.882,214,Bergen,US-9W AT MIDDLESEX AVE,Ou,40.87,-73.95631,186,ENGLEWOOD CLIFFS,11641,FS,N,39
-8232776.6988,4993183.882,215,Bergen,US-9W AT MIDDLESEX AVE,Ou,40.87,-73.95631,756,ENGLEWOOD CLIFFS,11641,FS,N,39
-8232458.7108,4993609.5861,216,Bergen,US-9W AT CHARLOTTE PL,Ou,40.87289,-73.95346,156,ENGLEWOOD CLIFFS,11642,NS,N,26
-8232458.7108,4993609.5861,217,Bergen,US-9W AT CHARLOTTE PL,Ou,40.87289,-73.95346,186,ENGLEWOOD CLIFFS,11642,NS,N,26
-8232458.7108,4993609.5861,218,Bergen,US-9W AT CHARLOTTE PL,Ou,40.87289,-73.95346,756,ENGLEWOOD CLIFFS,11642,NS,N,26
-8232350.7395,4993916.372,219,Bergen,US-9W 520'N OF CHARLOTTE PL,Ou,40.87497,-73.95249,156,ENGLEWOOD CLIFFS,11643,MB,N,16
-8232350.7395,4993916.372,220,Bergen,US-9W 520'N OF CHARLOTTE PL,Ou,40.87497,-73.95249,186,ENGLEWOOD CLIFFS,11643,MB,N,16
-8232350.7395,4993916.372,221,Bergen,US-9W 520'N OF CHARLOTTE PL,Ou,40.87497,-73.95249,756,ENGLEWOOD CLIFFS,11643,MB,N,16
-8232278.0634,4994426.4719,222,Bergen,US-9W AT CLENDINEN PL,Ou,40.87843,-73.95184,156,ENGLEWOOD CLIFFS,11644,NS,N,2
-8232278.0634,4994426.4719,223,Bergen,US-9W AT CLENDINEN PL,Ou,40.87843,-73.95184,186,ENGLEWOOD CLIFFS,11644,NS,N,2
-8232278.0634,4994426.4719,224,Bergen,US-9W AT CLENDINEN PL,Ou,40.87843,-73.95184,756,ENGLEWOOD CLIFFS,11644,NS,N,2
-8232223.2189,4994663.348,225,Bergen,RT-9W (SYLVAN AVE) AT PALISADE AVE,Ou,40.88004,-73.95133,156,ENGLEWOOD CLIFFS,11645,NS,N,14
-8232223.2189,4994663.348,226,Bergen,RT-9W (SYLVAN AVE) AT PALISADE AVE,Ou,40.88004,-73.95133,186,ENGLEWOOD CLIFFS,11645,NS,N,14
-8232223.2189,4994663.348,227,Bergen,RT-9W (SYLVAN AVE) AT PALISADE AVE,Ou,40.88004,-73.95133,756,ENGLEWOOD CLIFFS,11645,NS,N,14
-8232304.8169,4994386.6082,228,Bergen,RT-9W (SYLVAN AVE) AT CLENDINEN PL,In,40.87816,-73.95208,156,ENGLEWOOD CLIFFS,11660,FS,S,185
-8232304.8169,4994386.6082,229,Bergen,RT-9W (SYLVAN AVE) AT CLENDINEN PL,In,40.87816,-73.95208,186,ENGLEWOOD CLIFFS,11660,FS,S,185
-8232304.8169,4994386.6082,230,Bergen,RT-9W (SYLVAN AVE) AT CLENDINEN PL,In,40.87816,-73.95208,756,ENGLEWOOD CLIFFS,11660,FS,S,185
-8232458.6638,4993669.6525,231,Bergen,US-9W at CHARLOTTE PL,In,40.87329,-73.95344,156,ENGLEWOOD CLIFFS,11661,NS,S,201
-8232458.6638,4993669.6525,232,Bergen,US-9W at CHARLOTTE PL,In,40.87329,-73.95344,186,ENGLEWOOD CLIFFS,11661,NS,S,201
-8232458.6638,4993669.6525,233,Bergen,US-9W at CHARLOTTE PL,In,40.87329,-73.95344,756,ENGLEWOOD CLIFFS,11661,NS,S,201
-8232816.0507,4993172.5043,234,Bergen,US-9W AT MIDDLESEX AVE,In,40.86992,-73.95666,156,ENGLEWOOD CLIFFS,11662,NS,S,217
-8232816.0507,4993172.5043,235,Bergen,US-9W AT MIDDLESEX AVE,In,40.86992,-73.95666,186,ENGLEWOOD CLIFFS,11662,NS,S,217
-8232816.0507,4993172.5043,236,Bergen,US-9W AT MIDDLESEX AVE,In,40.86992,-73.95666,756,ENGLEWOOD CLIFFS,11662,NS,S,217
-8233102.8478,4992785.8887,237,Bergen,SYLVAN AVE AT BAYVIEW AVE,In,40.86729,-73.95923,156,ENGLEWOOD CLIFFS,11663,NS,S,217
-8233102.8478,4992785.8887,238,Bergen,SYLVAN AVE AT BAYVIEW AVE,In,40.86729,-73.95923,186,ENGLEWOOD CLIFFS,11663,NS,S,217
-8233102.8478,4992785.8887,239,Bergen,SYLVAN AVE AT BAYVIEW AVE,In,40.86729,-73.95923,756,ENGLEWOOD CLIFFS,11663,NS,S,217
-8248784.2496,5004196.4984,240,Bergen,CENTURY RD AT SADDLE RIVER RD,In,40.94473,-74.10008,145,FAIR LAWN,11664,FS,E,74
-8248784.2496,5004196.4984,241,Bergen,CENTURY RD AT SADDLE RIVER RD,In,40.94473,-74.10008,164,FAIR LAWN,11664,FS,E,74
-8248784.2496,5004196.4984,242,Bergen,CENTURY RD AT SADDLE RIVER RD,In,40.94473,-74.10008,175,FAIR LAWN,11664,FS,E,74
-8252380.0231,5002886.4898,243,Bergen,FAIR LAWN AVE AT GEORGE ST,In,40.9359,-74.13241,145,FAIR LAWN,11665,FS,E,67
-8252380.0231,5002886.4898,244,Bergen,FAIR LAWN AVE AT GEORGE ST,In,40.9359,-74.13241,171,FAIR LAWN,11665,FS,E,67
-8252193.2566,5002952.6332,245,Bergen,FAIR LAWN AVE AT ARNOLD ST,In,40.93637,-74.13074,145,FAIR LAWN,11666,FS,E,70
-8252193.2566,5002952.6332,246,Bergen,FAIR LAWN AVE AT ARNOLD ST,In,40.93637,-74.13074,171,FAIR LAWN,11666,FS,E,70
-8251880.8412,5003068.7167,247,Bergen,FAIR LAWN AVE AT BURBANK ST,In,40.93715,-74.12793,145,FAIR LAWN,11667,FS,E,69
-8251880.8412,5003068.7167,248,Bergen,FAIR LAWN AVE AT BURBANK ST,In,40.93715,-74.12793,171,FAIR LAWN,11667,FS,E,69
-8251712.9349,5003131.2318,249,Bergen,FAIR LAWN AVE AT ORCHARD ST,In,40.93757,-74.12642,145,FAIR LAWN,11668,FS,E,69
-8251712.9349,5003131.2318,250,Bergen,FAIR LAWN AVE AT ORCHARD ST,In,40.93757,-74.12642,171,FAIR LAWN,11668,FS,E,69
-8251397.7755,5003251.6602,251,Bergen,FAIR LAWN AVE AT CHANDLER DR,In,40.93835,-74.12357,145,FAIR LAWN,11669,FS,E,71
-8251397.7755,5003251.6602,252,Bergen,FAIR LAWN AVE AT CHANDLER DR,In,40.93835,-74.12357,171,FAIR LAWN,11669,FS,E,71
-8251267.7345,5003296.5037,253,Bergen,FAIR LAWN AVE AT 20TH ST,In,40.93865,-74.1224,145,FAIR LAWN,11670,FS,E,70
-8251267.7345,5003296.5037,254,Bergen,FAIR LAWN AVE AT 20TH ST,In,40.93865,-74.1224,171,FAIR LAWN,11670,FS,E,70
-8251247.6377,5003330.0958,255,Bergen,FAIR LAWN AVE AT POLLITT DR,Ou,40.93884,-74.1222,145,FAIR LAWN,11685,FS,W,248
-8251247.6377,5003330.0958,256,Bergen,FAIR LAWN AVE AT POLLITT DR,Ou,40.93884,-74.1222,171,FAIR LAWN,11685,FS,W,248
-8251404.9963,5003274.825,257,Bergen,FAIR LAWN AVE AT CHANDLER DR,Ou,40.93845,-74.12361,145,FAIR LAWN,11686,NS,W,252
-8251404.9963,5003274.825,258,Bergen,FAIR LAWN AVE AT CHANDLER DR,Ou,40.93845,-74.12361,171,FAIR LAWN,11686,NS,W,252
-8251853.6902,5003104.6737,259,Bergen,FAIR LAWN AVE AT ELMARY PL,Ou,40.93732,-74.12765,145,FAIR LAWN,11687,FS,W,250
-8251853.6902,5003104.6737,260,Bergen,FAIR LAWN AVE AT ELMARY PL,Ou,40.93732,-74.12765,171,FAIR LAWN,11687,FS,W,250
-8252040.5462,5003036.5614,261,Bergen,FAIR LAWN AVE AT ELMWOOD PL,Ou,40.93686,-74.12933,145,FAIR LAWN,11688,NS,W,250
-8252040.5462,5003036.5614,262,Bergen,FAIR LAWN AVE AT ELMWOOD PL,Ou,40.93686,-74.12933,171,FAIR LAWN,11688,NS,W,250
-8252408.5517,5002900.8648,263,Bergen,FAIR LAWN AVE AT PARMALEE AVE,Ou,40.93595,-74.13264,145,FAIR LAWN,11689,FS,W,247
-8252408.5517,5002900.8648,264,Bergen,FAIR LAWN AVE AT PARMALEE AVE,Ou,40.93595,-74.13264,171,FAIR LAWN,11689,FS,W,247
-8253495.0509,5003644.0642,265,Bergen,MAPLE AVE AT RIVER RD,Ou,40.94104,-74.14243,746,FAIR LAWN,11690,FS,E,63
-8253279.8998,5003985.2986,266,Bergen,MAPLE AVE AT FOREST ST,Ou,40.94333,-74.14054,746,FAIR LAWN,11691,FS,E,9
-8253238.4308,5004194.0672,267,Bergen,MAPLE AVE AT HENDERSON BLVD,Ou,40.94475,-74.14018,746,FAIR LAWN,11692,FS,E,10
-8253114.0335,5004544.1689,268,Bergen,MAPLE AVE AT HEMLOCK AVE,Ou,40.94714,-74.13906,746,FAIR LAWN,11693,FS,E,24
-8252984.1582,5004888.8291,269,Bergen,MAPLE AVE AT ELM AVE,In,40.94945,-74.13781,746,FAIR LAWN,11694,FS,W,205
-8253201.7068,5004404.1939,270,Bergen,MAPLE AVE AT HEMLOCK AVE,In,40.94618,-74.13982,746,FAIR LAWN,11695,FS,W,203
-8253283.4339,5004098.6042,271,Bergen,MAPLE AVE AT HENDERSON BLVD,In,40.94409,-74.1405,746,FAIR LAWN,11696,FS,W,192
-8238276.7427,5003537.1542,272,Bergen,MADISON AVE AT OMAHA ST,Ou,40.94021,-74.0057,753,DUMONT,11289,NS,W,270
-8238276.7427,5003537.1542,273,Bergen,MADISON AVE AT OMAHA ST,Ou,40.94021,-74.0057,772,DUMONT,11289,NS,W,270
-8238735.4761,5003543.2048,274,Bergen,MADISON AVE AT LINCOLN AVE,Ou,40.94024,-74.00982,167,DUMONT,11290,FS,W,270
-8238735.4761,5003543.2048,275,Bergen,MADISON AVE AT LINCOLN AVE,Ou,40.94024,-74.00982,177,DUMONT,11290,FS,W,270
-8238735.4761,5003543.2048,276,Bergen,MADISON AVE AT LINCOLN AVE,Ou,40.94024,-74.00982,753,DUMONT,11290,FS,W,270
-8238735.4761,5003543.2048,277,Bergen,MADISON AVE AT LINCOLN AVE,Ou,40.94024,-74.00982,772,DUMONT,11290,FS,W,270
-8236992.9084,5003273.2421,278,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,166,DUMONT,11292,NS,N,13
-8236992.9084,5003273.2421,279,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,167,DUMONT,11292,NS,N,13
-8236992.9084,5003273.2421,280,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,177,DUMONT,11292,NS,N,13
-8236992.9084,5003273.2421,281,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,186,DUMONT,11292,NS,N,13
-8236992.9084,5003273.2421,282,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,753,DUMONT,11292,NS,N,13
-8236992.9084,5003273.2421,283,Bergen,WASHINGTON AVE AT E QUACKENBUSH AVE,Ou,40.9385,-73.99422,772,DUMONT,11292,NS,N,13
-8236941.6758,5003549.4419,284,Bergen,WASHINGTON AVE AT MADISON AVE,Ou,40.94037,-73.99374,167,DUMONT,11293,NS,N,11
-8236941.6758,5003549.4419,285,Bergen,WASHINGTON AVE AT MADISON AVE,Ou,40.94037,-73.99374,177,DUMONT,11293,NS,N,11
-8236941.6758,5003549.4419,286,Bergen,WASHINGTON AVE AT MADISON AVE,Ou,40.94037,-73.99374,186,DUMONT,11293,NS,N,11
-8236863.8966,5003844.0922,287,Bergen,WASHINGTON AVE AT NEW YORK AVE,Ou,40.94238,-73.99308,167,DUMONT,11294,NS,N,16
-8236863.8966,5003844.0922,288,Bergen,WASHINGTON AVE AT NEW YORK AVE,Ou,40.94238,-73.99308,177,DUMONT,11294,NS,N,16
-8236863.8966,5003844.0922,289,Bergen,WASHINGTON AVE AT NEW YORK AVE,Ou,40.94238,-73.99308,186,DUMONT,11294,NS,N,16
-8236775.9351,5004129.9003,290,Bergen,WASHINGTON AVE AT VIRGINIA AVE,Ou,40.94431,-73.99224,167,DUMONT,11295,NS,N,20
-8236775.9351,5004129.9003,291,Bergen,WASHINGTON AVE AT VIRGINIA AVE,Ou,40.94431,-73.99224,177,DUMONT,11295,NS,N,20
-8236775.9351,5004129.9003,292,Bergen,WASHINGTON AVE AT VIRGINIA AVE,Ou,40.94431,-73.99224,186,DUMONT,11295,NS,N,20
-8236686.3218,5004337.7147,293,Bergen,WASHINGTON AVE AT EAST LINDEN AVE,Ou,40.94574,-73.99149,167,DUMONT,11296,NS,N,24
-8236686.3218,5004337.7147,294,Bergen,WASHINGTON AVE AT EAST LINDEN AVE,Ou,40.94574,-73.99149,177,DUMONT,11296,NS,N,24
-8236686.3218,5004337.7147,295,Bergen,WASHINGTON AVE AT EAST LINDEN AVE,Ou,40.94574,-73.99149,186,DUMONT,11296,NS,N,24
-8236592.3302,5004548.9043,296,Bergen,WASHINGTON AVE AT CRESSKILL AVE,Ou,40.94717,-73.99064,167,DUMONT,11297,NS,N,23
-8236592.3302,5004548.9043,297,Bergen,WASHINGTON AVE AT CRESSKILL AVE,Ou,40.94717,-73.99064,177,DUMONT,11297,NS,N,23
-8236592.3302,5004548.9043,298,Bergen,WASHINGTON AVE AT CRESSKILL AVE,Ou,40.94717,-73.99064,186,DUMONT,11297,NS,N,23
-8236357.4991,5004807.3634,299,Bergen,WASHINGTON AVE AT GRANT AVE,Ou,40.94892,-73.98848,167,DUMONT,11298,NS,N,50
-8236357.4991,5004807.3634,300,Bergen,WASHINGTON AVE AT GRANT AVE,Ou,40.94892,-73.98848,177,DUMONT,11298,NS,N,50
-8236357.4991,5004807.3634,301,Bergen,WASHINGTON AVE AT GRANT AVE,Ou,40.94892,-73.98848,186,DUMONT,11298,NS,N,50
-8236210.8454,5005022.6353,302,Bergen,WASHINGTON AVE AT LARCH AVE,Ou,40.95039,-73.98721,167,DUMONT,11299,NS,N,29
-8236210.8454,5005022.6353,303,Bergen,WASHINGTON AVE AT LARCH AVE,Ou,40.95039,-73.98721,177,DUMONT,11299,NS,N,29
-8236210.8454,5005022.6353,304,Bergen,WASHINGTON AVE AT LARCH AVE,Ou,40.95039,-73.98721,186,DUMONT,11299,NS,N,29
-8236104.9399,5005279.1347,305,Bergen,WASHINGTON AVE AT DELONG AVE,Ou,40.95211,-73.98622,167,DUMONT,11300,NS,N,21
-8236104.9399,5005279.1347,306,Bergen,WASHINGTON AVE AT DELONG AVE,Ou,40.95211,-73.98622,177,DUMONT,11300,NS,N,21
-8236104.9399,5005279.1347,307,Bergen,WASHINGTON AVE AT DELONG AVE,Ou,40.95211,-73.98622,186,DUMONT,11300,NS,N,21
-8235917.7849,5005591.79,308,Bergen,WASHINGTON AVE AT MASSACHUSETTS AVE,Ou,40.95426,-73.98455,167,DUMONT,11301,NS,N,50
-8235917.7849,5005591.79,309,Bergen,WASHINGTON AVE AT MASSACHUSETTS AVE,Ou,40.95426,-73.98455,177,DUMONT,11301,NS,N,50
-8235917.7849,5005591.79,310,Bergen,WASHINGTON AVE AT MASSACHUSETTS AVE,Ou,40.95426,-73.98455,186,DUMONT,11301,NS,N,50
-8236272.117,5004958.0687,311,Bergen,WASHINGTON AVE AT WILKENS DR,In,40.9499,-73.98763,167,DUMONT,11303,FS,S,206
-8236272.117,5004958.0687,312,Bergen,WASHINGTON AVE AT WILKENS DR,In,40.9499,-73.98763,177,DUMONT,11303,FS,S,206
-8236272.117,5004958.0687,313,Bergen,WASHINGTON AVE AT WILKENS DR,In,40.9499,-73.98763,186,DUMONT,11303,FS,S,206
-8236375.9838,5004823.5099,314,Bergen,WASHINGTON AVE AT GRANT AVE,In,40.94896,-73.98857,167,DUMONT,11304,FS,S,230
-8236375.9838,5004823.5099,315,Bergen,WASHINGTON AVE AT GRANT AVE,In,40.94896,-73.98857,177,DUMONT,11304,FS,S,230
-8236375.9838,5004823.5099,316,Bergen,WASHINGTON AVE AT GRANT AVE,In,40.94896,-73.98857,186,DUMONT,11304,FS,S,230
-8236606.8174,5004575.3254,317,Bergen,WASHINGTON AVE AT LOHMAN PL,In,40.94731,-73.99065,167,DUMONT,11305,NS,S,203
-8236606.8174,5004575.3254,318,Bergen,WASHINGTON AVE AT LOHMAN PL,In,40.94731,-73.99065,177,DUMONT,11305,NS,S,203
-8236606.8174,5004575.3254,319,Bergen,WASHINGTON AVE AT LOHMAN PL,In,40.94731,-73.99065,186,DUMONT,11305,NS,S,203
-8236702.1141,5004361.5912,320,Bergen,WASHINGTON AVE AT WEST LINDEN AVE,In,40.94585,-73.99148,167,DUMONT,11306,NS,S,204
-8236702.1141,5004361.5912,321,Bergen,WASHINGTON AVE AT WEST LINDEN AVE,In,40.94585,-73.99148,177,DUMONT,11306,NS,S,204
-8236702.1141,5004361.5912,322,Bergen,WASHINGTON AVE AT WEST LINDEN AVE,In,40.94585,-73.99148,186,DUMONT,11306,NS,S,204
-8236806.9742,5004116.1814,323,Bergen,WASHINGTON AVE AT NEW MILFORD AVE,In,40.9442,-73.99246,167,DUMONT,11307,FS,S,200
-8236806.9742,5004116.1814,324,Bergen,WASHINGTON AVE AT NEW MILFORD AVE,In,40.9442,-73.99246,177,DUMONT,11307,FS,S,200
-8236806.9742,5004116.1814,325,Bergen,WASHINGTON AVE AT NEW MILFORD AVE,In,40.9442,-73.99246,186,DUMONT,11307,FS,S,200
-8236880.7897,5003873.3116,326,Bergen,WASHINGTON AVE AT NEW YORK AVE,In,40.94255,-73.9931,167,DUMONT,11308,NS,S,195
-8236880.7897,5003873.3116,327,Bergen,WASHINGTON AVE AT NEW YORK AVE,In,40.94255,-73.9931,177,DUMONT,11308,NS,S,195
-8236880.7897,5003873.3116,328,Bergen,WASHINGTON AVE AT NEW YORK AVE,In,40.94255,-73.9931,186,DUMONT,11308,NS,S,195
-8236980.0858,5003482.8385,329,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,166,DUMONT,11309,FS,S,191
-8236980.0858,5003482.8385,330,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,167,DUMONT,11309,FS,S,191
-8236980.0858,5003482.8385,331,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,177,DUMONT,11309,FS,S,191
-8236980.0858,5003482.8385,332,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,186,DUMONT,11309,FS,S,191
-8236980.0858,5003482.8385,333,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,753,DUMONT,11309,FS,S,191
-8236980.0858,5003482.8385,334,Bergen,WASHINGTON AVE AT MADISON AVE,In,40.9399,-73.99397,772,DUMONT,11309,FS,S,191
-8237065.278,5003022.1778,335,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,166,DUMONT,11310,NS,S,190
-8237065.278,5003022.1778,336,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,167,DUMONT,11310,NS,S,190
-8237065.278,5003022.1778,337,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,177,DUMONT,11310,NS,S,190
-8237065.278,5003022.1778,338,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,186,DUMONT,11310,NS,S,190
-8237065.278,5003022.1778,339,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,753,DUMONT,11310,NS,S,190
-8237065.278,5003022.1778,340,Bergen,WASHINGTON AVE AT SHADYSIDE AVE,In,40.93678,-73.99477,772,DUMONT,11310,NS,S,190
-8246281.0928,4986283.8015,341,Bergen,BERRY CREEK RD AT ENTRANCE STABLE GATES,Ou,40.82309,-74.07762,160,EAST RUTHERFORD,11311,FS,N,322
-8246281.0928,4986283.8015,342,Bergen,BERRY CREEK RD AT ENTRANCE STABLE GATES,Ou,40.82309,-74.07762,703,EAST RUTHERFORD,11311,FS,N,322
-8246304.0585,4985992.2058,343,Bergen,BERRY CREEK RD 330' S OF ENTRANCE STABLE GATE,In,40.82112,-74.07782,160,EAST RUTHERFORD,11312,MB,S,199
-8246304.0585,4985992.2058,344,Bergen,BERRY CREEK RD 330' S OF ENTRANCE STABLE GATE,In,40.82112,-74.07782,703,EAST RUTHERFORD,11312,MB,S,199
-8247980.2041,4988100.0784,345,Bergen,HACKENSACK ST AT HOBOKEN RD,In,40.83543,-74.09283,76,EAST RUTHERFORD,11313,FS,S,208
-8250266.7884,4990068.897,346,Bergen,PATERSON AVE AT GRANT ST,In,40.84884,-74.11338,160,EAST RUTHERFORD,11316,NS,E,144
-8250266.7884,4990068.897,347,Bergen,PATERSON AVE AT GRANT ST,In,40.84884,-74.11338,703,EAST RUTHERFORD,11316,NS,E,144
-8250127.1529,4989877.9277,348,Bergen,PATERSON AVE AT WALL ST,In,40.84754,-74.11213,160,EAST RUTHERFORD,11317,NS,E,144
-8250127.1529,4989877.9277,349,Bergen,PATERSON AVE AT WALL ST,In,40.84754,-74.11213,703,EAST RUTHERFORD,11317,NS,E,144
-8249926.5282,4989656.6312,350,Bergen,PATERSON AVE AT FRANKLIN PL,In,40.84604,-74.11033,160,EAST RUTHERFORD,11318,NS,E,134
-8249926.5282,4989656.6312,351,Bergen,PATERSON AVE AT FRANKLIN PL,In,40.84604,-74.11033,703,EAST RUTHERFORD,11318,NS,E,134
-8249818.6702,4989550.9112,352,Bergen,PATERSON AVE 300'W OF FRANKLIN PL,In,40.84533,-74.10935,160,EAST RUTHERFORD,11319,MB,E,134
-8249818.6702,4989550.9112,353,Bergen,PATERSON AVE 300'W OF FRANKLIN PL,In,40.84533,-74.10935,703,EAST RUTHERFORD,11319,MB,E,134
-8249568.6198,4989352.1038,354,Bergen,PATERSON AVE AT ATKINS TERRACE,In,40.84396,-74.10713,160,EAST RUTHERFORD,11320,NS,E,126
